# simp: 
# trad: 
# prop: 
# ./table/freq_simp.txt total freq: 0
# ./table/freq_simp.txt total freq: 0
光	1167641
尽	1167315
儿	1161442
构	1160896
神	1158663
神	1158663
神	1158663
咨	1154433
历	1150795
序	1150373
玩	1150334
足	1148035
料	1147672
料	1147672
消	1141824
房	1139811
组	1135755
评	1127991
源	1123068
错	1114436
连	1106858
客	1101993
般	1100949
斯	1099492
球	1097870
办	1090824
界	1075486
修	1071668
马	1071334
万	1069955
断	1069100
干	1068325
按	1067216
微	1064487
海	1059538
海	1059538
海	1059538
海	1059538
海	1059538
课	1054710
检	1054077
健	1053921
版	1052256
险	1048936
花	1043226
花	1043226
花	1043226
元	1042932
低	1042538
参	1042285
护	1041183
康	1040317
率	1036560
率	1036560
率	1036560
优	1032543
速	1027773
克	1027043
眼	1023950
购	1017897
越	1013631
领	1012397
增	1009708
态	1006899
换	1001716
脑	995583
即	995117
即	995117
即	995117
声	994922
环	993238
精	993235
精	993235
精	993235
失	992472
续	991252
深	983989
共	979637
死	979201
尔	976304
显	975265
轻	973397
击	973359
境	971966
研	970940
码	969058
药	967062
队	964473
走	963313
另	962047
往	961577
括	956000
际	955040
热	953616
律	952439
律	952439
边	948170
四	947946
读	947063
住	945857
某	945153
景	936491
牌	935652
投	929377
跟	929055
张	925444
段	924944
压	924310
未	922500
近	920941
离	916609
操	913684
象	912349
满	910417
士	908727
测	908480
软	907713
北	900496
北	900496
北	900496
北	900496
随	896497
份	894434
德	887197
材	875721
养	875264
营	872049
简	870129
朋	867925
拉	865979
拉	865979
背	865914
周	865123
周	865123
周	865123
创	861140
角	860097
广	860041
限	859348
控	855638
排	853186
寻	851973
差	847009
今	845872
洞	844926
洞	844926
洞	844926
充	843729
充	843729
充	843729
红	842259
南	840710
官	840588
录	839653
极	839635
油	836758
味	832289
减	832243
职	832167
避	831015
黑	825961
华	824575
军	822291
列	817178
列	817178
争	816163
布	815863
火	815534
皮	814496
诉	810624
预	803409
城	791353
城	791353
城	791353
策	786357
集	782564
约	780495
店	777664
米	777164
早	773298
症	770588
防	765416
索	764007
索	764007
切	762576
切	762576
切	762576
切	762576
切	762576
五	759567
兴	755539
百	754071
育	752749
育	752749
育	752749
王	750500
王	750500
王	750500
山	744464
划	744115
史	741623
伤	741510
超	740017
票	739868
似	732488
底	731800
害	730096
密	728990
异	728028
众	726250
智	725774
究	725366
星	724925
虽	724277
团	722913
留	720216
留	720216
仅	714004
故	713501
银	711687
血	710889
济	704793
板	702601
双	701348
练	699002
阶	698278
盘	694699
终	693992
输	693336
亲	692499
采	691552
互	688633
积	688281
称	687188
频	684514
编	682149
述	681415
群	680661
远	677546
付	671914
谁	670882
属	670336
销	670321
